id,regionname,countryname,prodline,lendinginstr,lendinginstrtype,envassesmentcategorycode,supplementprojectflg,productlinetype,projectstatusdisplay,status,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,grantamt,borrower,impagency,url,projectdoc ,majorsector_percent ,sector1,sector2,sector3,sector4,sector5,sector,mjsector1,mjsector2,mjsector3,mjsector4,mjsector5,mjsector,theme1,theme2,theme3,theme4,theme5,theme ,goal,financier,mjtheme1name,mjtheme2name,mjtheme3name,mjtheme4name,mjtheme5name,location
P125462,EUROPE AND CENTRAL ASIA,Republic of Azerbaijan;Republic of Azerbaijan,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,SECO Trust Fund for Azerbaijan - Financial Sector Modernization,2012-03-01T00:00:00Z,March,2016-06-30T00:00:00Z,4;000;000,0,0,0,4;000;000,REPUBLIC OF AZERBAIJAN,CENTRAL BANK OF AZERBAIJAN; SCS AND AZERPOST,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P125462,,,Capital markets!$!50!$!FK,General finance sector!$!50!$!FZ,,,,Capital markets;Capital markets;General finance sector,Finance!$!FX,Finance!$!FX,,,,Finance;Finance;Finance,!$!0,,,,,,,,,,,,,
P125689,EUROPE AND CENTRAL ASIA,Kyrgyz Republic;Kyrgyz Republic,PE,Specific Investment Loan,IN,F,N,L,Active,Active,KG Financial Sector Development Project,2012-03-08T00:00:00Z,March,2017-06-30T00:00:00Z,13;000;000,0,13;000;000,13;000;000,0,MINISTRY OF FINANCE,NATIONAL BANK OF THE KYRGYZ REPUBLIC,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P125689,,,Other non-bank financial intermediaries!$!43!$!FL,Microfinance!$!24!$!FI,Public administration- Financial Sector!$!18!$!BO,Credit Reporting and Secured Transactions!$!8!$!FR,Banking!$!7!$!FA,Other non-bank financial intermediaries;Other non-bank financial intermediaries;Microfinance;Public administration- Financial Sector;Credit Reporting and Secured Transactions;Banking,Finance!$!FX,Finance!$!FX,Public Administration; Law; and Justice!$!BX,Finance!$!FX,Finance!$!FX,Finance;Finance;Finance;Public Administration; Law; and Justice;Finance;Finance,Micro; Small and Medium Enterprise support!$!26!$!41,Regulation and competition policy!$!15!$!40,State-owned enterprise restructuring and privatization!$!6!$!43,Corporate governance!$!11!$!38,Corporate governance!$!11!$!38,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities,IDAH7600;IDAH7600;IDA50670,Financial and private sector development,Financial and private sector development,Financial and private sector development,Financial and private sector development,Financial and private sector development,
P126873,EUROPE AND CENTRAL ASIA,Kyrgyz Republic;Kyrgyz Republic,RE,Technical Assistance Loan,IN,F,N,L,Active,Active,Building Demand-side Capacity for Effective Local Governance,2012-03-09T00:00:00Z,March,2015-03-09T00:00:00Z,1;610;000,0,0,0,1;610;000,KYRGYZ REPUBLIC,COMMUNITY DEVELOPMENT AND INVESTMENT AGENCY (ARIS),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P126873,,,Sub-national government administration!$!50!$!BH,General public administration sector!$!30!$!BZ,Public administration- Other social services!$!20!$!BS,,,Sub-national government administration;Sub-national government administration;General public administration sector;Public administration- Other social services,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Other accountability/anti-corruption!$!20!$!29,Participation and civic engagement!$!45!$!57,Decentralization!$!35!$!26,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Public sector governance,Social dev/gender/inclusion,Public sector governance,,,
P122204,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,B,N,L,Active,Active,Second Secondary and Local Roads Project (SLRP II),2012-03-15T00:00:00Z,March,2017-06-30T00:00:00Z,87;500;000,30;000;000,40;000;000,70;000;000,0,GOVERNMENT OF GEORGIA,ROAD DEPARTMENT OF THE MINISTRY OF REGIONAL DEVELOPMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P122204,,,Rural and Inter-Urban Roads and Highways!$!98!$!TI,Public administration- Transportation!$!2!$!BV,,,,Rural and Inter-Urban Roads and Highways;Rural and Inter-Urban Roads and Highways;Public administration- Transportation,Transportation!$!TX,Public Administration; Law; and Justice!$!BX,,,,Transportation;Transportation;Public Administration; Law; and Justice,Regional integration!$!25!$!47,Trade facilitation and market access!$!25!$!49,Regional integration!$!25!$!47,Rural services and infrastructure!$!25!$!78,Infrastructure services for private sector development!$!25!$!39,,Global Public Goods Priorities;Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD81430;IBRD81430;IDA50780,Trade and integration,Trade and integration,Trade and integration,Rural development,Financial and private sector development,
P126033,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,F,N,L,Active,Active,Regional Development Project,2012-03-20T00:00:00Z,March,2016-12-31T00:00:00Z,75;000;000,60;000;000,0,60;000;000,0,GEORGIA,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P126033,,,General water; sanitation and flood protection sector!$!45!$!WZ,Urban Transport!$!45!$!TC,Agro-industry; marketing; and trade!$!6!$!YA,Sub-national government administration!$!3!$!BH,Vocational training!$!1!$!EV,General water; sanitation and flood protection sector;General water; sanitation and flood protection sector;Urban Transport;Agro-industry; marketing; and trade;Sub-national government administration;Vocational training,Water; sanitation and flood protection!$!WX,Transportation!$!TX,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,Education!$!EX,Water; sanitation and flood protection;Water; sanitation and flood protection;Transportation;Industry and trade;Public Administration; Law; and Justice;Education,Regional integration!$!20!$!47,Regional integration!$!20!$!47,Infrastructure services for private sector development!$!28!$!39,,,,Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals;Corporate Advocacy Priorities,IBRD81480;IBRD81480,Trade and integration,Trade and integration,Financial and private sector development,,,
P129552,EUROPE AND CENTRAL ASIA,Republic of Moldova;Republic of Moldova,PE,Specific Investment Loan,IN,C,Y,L,Active,Active,Quality Education in the Rural Areas of Moldova AF,2012-03-20T00:00:00Z,March,,1;000;000,0,1;000;000,1;000;000,0,REPUBLIC OF MOLDOVA,MINISTRY OF EDUCATION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P129552,,,Secondary education!$!56!$!ES,Primary education!$!26!$!EP,Public administration- Education!$!18!$!BN,,,Secondary education;Secondary education;Primary education;Public administration- Education,Education!$!EX,Education!$!EX,Public Administration; Law; and Justice!$!BX,,,Education;Education;Education;Public Administration; Law; and Justice,Education for all!$!100!$!65,Education for all!$!100!$!65,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals,,Human development,Human development,,,,
P129969,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,Albania - Second MDTF to support EITI Implementation,2012-03-26T00:00:00Z,March,,110;000,0,0,0,110;000,ALBANIA,MINISTRY OF ECONOMY; TRADE AND ENERGY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P129969,,,Other Mining and Extractive Industries!$!100!$!LS,,,,,Other Mining and Extractive Industries;Other Mining and Extractive Industries,Energy and mining!$!LX,,,,,Energy and mining;Energy and mining,Other accountability/anti-corruption!$!50!$!29,Other public sector governance!$!50!$!30,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Public sector governance,Public sector governance,,,,
P116680,EUROPE AND CENTRAL ASIA,Republic of Armenia;Republic of Armenia,GE,Specific Investment Loan,IN,B,N,L,Active,Active,Energy Efficiency Project,2012-03-27T00:00:00Z,March,2015-06-30T00:00:00Z,10;660;000,0,0,0,1;820;000,REPUBLIC OF ARMENIA,MINISTRY OF ENERGY AND NATURAL RESOURCES,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116680,,,Energy efficiency in Heat and Power!$!100!$!LA,,,,,Energy efficiency in Heat and Power;Energy efficiency in Heat and Power,Energy and mining!$!LX,,,,,Energy and mining;Energy and mining,Climate change!$!100!$!81,Climate change!$!100!$!81,,,,,Millennium Development Goals;Millennium Development Goals;Global Public Goods Priorities,,Environment and natural resources management,Environment and natural resources management,,,,
P121651,EUROPE AND CENTRAL ASIA,Republic of Turkey;Republic of Turkey,PE,Development Policy Lending,AD,,N,L,Closed,Closed,Environmental Sustainability and Energy Sector (ESES) DPL3,2012-03-27T00:00:00Z,March,2013-06-30T00:00:00Z,600;000;000,600;000;000,0,600;000;000,0,REPUBLIC OF TURKEY,UNDERSECRETARIAT OF THE TREASURY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P121651,,,General energy sector!$!38!$!LZ,General industry and trade sector!$!31!$!YZ,Transmission and Distribution of Electricity!$!13!$!LT,Other Renewable Energy!$!12!$!LR,General water; sanitation and flood protection sector!$!6!$!WZ,General energy sector;General energy sector;General industry and trade sector;Transmission and Distribution of Electricity;Other Renewable Energy;General water; sanitation and flood protection sector,Energy and mining!$!LX,Industry and trade!$!YX,Energy and mining!$!LX,Energy and mining!$!LX,Water; sanitation and flood protection!$!WX,Energy and mining;Energy and mining;Industry and trade;Energy and mining;Energy and mining;Water; sanitation and flood protection,Climate change!$!20!$!81,Regulation and competition policy!$!20!$!40,Climate change!$!20!$!81,Environmental policies and institutions!$!20!$!82,Environmental policies and institutions!$!20!$!82,,Millennium Development Goals;Millennium Development Goals;Corporate Advocacy Priorities;Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals,IBRD81460;IBRD81460,Environment and natural resources management,Financial and private sector development,Environment and natural resources management,Environment and natural resources management,Environment and natural resources management,
P122773,EUROPE AND CENTRAL ASIA,Republic of Uzbekistan;Republic of Uzbekistan,PE,Specific Investment Loan,IN,C,N,L,Active,Active,Advanced Electricity Metering Project,2012-03-27T00:00:00Z,March,2017-06-30T00:00:00Z,246;100;000,180;000;000,0,180;000;000,0,REPUBLIC OF UZBEKISTAN,UZBEKENERGO,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P122773,,,Transmission and Distribution of Electricity!$!100!$!LT,,,,,Transmission and Distribution of Electricity;Transmission and Distribution of Electricity,Energy and mining!$!LX,,,,,Energy and mining;Energy and mining,Climate change!$!10!$!81,Infrastructure services for private sector development!$!45!$!39,Municipal governance and institution building!$!22!$!73,Climate change!$!10!$!81,,,Millennium Development Goals;Millennium Development Goals;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities,IBRD81510;IBRD81510,Environment and natural resources management,Financial and private sector development,Urban development,Environment and natural resources management,,
P122233,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,PE,Specific Investment Loan,IN,C,N,L,Active,Active,Social Assistance Modernization Project,2012-04-03T00:00:00Z,April,2017-06-30T00:00:00Z,244;500;000,50;000;000,0,50;000;000,0,,,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P122233,,,Other social services!$!97!$!JB,Public administration- Other social services!$!3!$!BS,,,,Other social services;Other social services;Public administration- Other social services,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,,,,Health and other social services;Health and other social services;Public Administration; Law; and Justice,Social safety nets!$!100!$!54,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD81410;IBRD81410,Social protection and risk management,,,,,
P118518,EUROPE AND CENTRAL ASIA,Republic of Moldova;Republic of Moldova,PE,Specific Investment Loan,IN,B,N,L,Active,Active,Moldova Agriculture Competitiveness Project,2012-05-01T00:00:00Z,May,2017-06-30T00:00:00Z,31;000;000,0,18;000;000,18;000;000,0,REPUBLIC OF MOLDOVA,MINISTRY OF AGRICULTURE AND FOOD INDUSTRY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118518,,,Agricultural extension and research!$!42!$!AB,Agro-industry; marketing; and trade!$!35!$!YA,Public administration- Agriculture; fishing and forestry!$!23!$!BL,,,Agricultural extension and research;Agricultural extension and research;Agro-industry; marketing; and trade;Public administration- Agriculture; fishing and forestry,Agriculture; fishing; and forestry!$!AX,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Industry and trade;Public Administration; Law; and Justice,Rural markets!$!16!$!75,Rural services and infrastructure!$!16!$!78,Rural policies and institutions!$!40!$!77,Land administration and management!$!28!$!83,Land administration and management!$!28!$!83,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities,,Rural development,Rural development,Rural development,Environment and natural resources management,Environment and natural resources management,
P127125,EUROPE AND CENTRAL ASIA,Republic of Moldova;Republic of Moldova,GE,Specific Investment Loan,IN,B,Y,L,Active,Active,MOLDOVA AGRICULTURE COMPETITIVENESS PROJECT (GEF),2012-05-01T00:00:00Z,May,2017-06-30T00:00:00Z,24;440;000,0,0,0,4;440;000,REPUBLIC OF MOLDOVA,MINISTRY OF ENVIRONMENT,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P127125,,,Agricultural extension and research!$!42!$!AB,Agro-industry; marketing; and trade!$!35!$!YA,Public administration- Agriculture; fishing and forestry!$!23!$!BL,,,Agricultural extension and research;Agricultural extension and research;Agro-industry; marketing; and trade;Public administration- Agriculture; fishing and forestry,Agriculture; fishing; and forestry!$!AX,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Industry and trade;Public Administration; Law; and Justice,Rural markets!$!16!$!75,Rural services and infrastructure!$!16!$!78,Rural policies and institutions!$!40!$!77,Land administration and management!$!28!$!83,Land administration and management!$!28!$!83,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities,,Rural development,Rural development,Rural development,Environment and natural resources management,Environment and natural resources management,
P128050,EUROPE AND CENTRAL ASIA,Republic of Kazakhstan;Republic of Kazakhstan,PE,Specific Investment Loan,IN,A,N,L,Active,Active,East-West Roads Project (Almaty-Korgos Section): Western Europe - Western China International Transit Corridor (CAREC - 1b),2012-05-01T00:00:00Z,May,2017-06-30T00:00:00Z,1;256;000;000,1;068;000;000,0,1;068;000;000,0,REPUBLIC OF KAZAKHSTAN,MINISTRY OF TRANSPORT AND COMMUNCIATIONS,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P128050,,,Rural and Inter-Urban Roads and Highways!$!99!$!TI,Public administration- Transportation!$!1!$!BV,,,,Rural and Inter-Urban Roads and Highways;Rural and Inter-Urban Roads and Highways;Public administration- Transportation,Transportation!$!TX,Public Administration; Law; and Justice!$!BX,,,,Transportation;Transportation;Public Administration; Law; and Justice,Regional integration!$!10!$!47,Trade facilitation and market access!$!80!$!49,Regional integration!$!10!$!47,Infrastructure services for private sector development!$!10!$!39,Trade facilitation and market access!$!80!$!49,,Global Public Goods Priorities;Global Public Goods Priorities;Global Public Goods Priorities;Millennium Development Goals;Corporate Advocacy Priorities;Millennium Development Goals,,Trade and integration,Trade and integration,Trade and integration,Financial and private sector development,Trade and integration,
P115954,EUROPE AND CENTRAL ASIA,Bosnia and Herzegovina;Bosnia and Herzegovina,PE,Specific Investment Loan,IN,B,N,L,Active,Active,Irrigation Development Project,2012-05-03T00:00:00Z,May,2017-12-31T00:00:00Z,47;000;000,0,40;000;000,40;000;000,0,BOSNIA AND HERZEGOVINA,ENTITIES MINISTRIES OF AGRICULTURE AND MOFTER,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115954,,,Irrigation and drainage!$!83!$!AI,Public administration- Water; sanitation and flood protection!$!17!$!BW,,,,Irrigation and drainage;Irrigation and drainage;Public administration- Water; sanitation and flood protection,Agriculture; fishing; and forestry!$!AX,Public Administration; Law; and Justice!$!BX,,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Public Administration; Law; and Justice,Rural policies and institutions!$!6!$!77,Rural services and infrastructure!$!94!$!78,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Rural development,Rural development,,,,
P129327,EUROPE AND CENTRAL ASIA,Republic of Kosovo;Republic of Kosovo,SF,Development Policy Lending,AD,,N,L,Closed,Closed,Second Sustainable Employment Development Policy Operation,2012-05-03T00:00:00Z,May,2012-05-31T00:00:00Z,23;000;000,0,0,0,23;000;000,KOSOVO,MINISTRY OF FINANCE AND ECONOMY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P129327,,,Central government administration!$!32!$!BC,Other social services!$!22!$!JB,General finance sector!$!18!$!FZ,Tertiary education!$!14!$!ET,General industry and trade sector!$!14!$!YZ,Central government administration;Central government administration;Other social services;General finance sector;Tertiary education;General industry and trade sector,Public Administration; Law; and Justice!$!BX,Health and other social services!$!JX,Finance!$!FX,Education!$!EX,Industry and trade!$!YX,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Health and other social services;Finance;Education;Industry and trade,Regulation and competition policy!$!29!$!40,Education for the knowledge economy!$!8!$!66,Education for the knowledge economy!$!8!$!66,Public expenditure; financial management and procurement!$!35!$!27,Improving labor markets!$!14!$!51,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Financial and private sector development,Human development,Human development,Public sector governance,Social protection and risk management,
P127130,EUROPE AND CENTRAL ASIA,Republic of Tajikistan;Republic of Tajikistan,PE,Specific Investment Loan,IN,B,Y,L,Active,Active,ADDITIONAL FINANCING MUNICIPAL INFRASTRUCTURE,2012-05-08T00:00:00Z,May,,12;970;000,0,11;850;000,11;850;000,0,REPUBLIC OF TAJIKISTAN,KHOCHAGII MANZILIU KOMUNALI (KMK),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P127130,,,Water supply!$!70!$!WC,Flood protection!$!15!$!WD,Solid waste management!$!10!$!WB,Sanitation!$!3!$!WA,Sub-national government administration!$!2!$!BH,Water supply;Water supply;Flood protection;Solid waste management;Sanitation;Sub-national government administration,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,Public Administration; Law; and Justice!$!BX,Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection;Public Administration; Law; and Justice,Urban services and housing for the poor!$!62!$!71,Municipal finance!$!10!$!72,Natural disaster management!$!22!$!52,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Urban development,Urban development,Social protection and risk management,,,
P131562,EUROPE AND CENTRAL ASIA,Republic of Croatia;Republic of Croatia,RE,Technical Assistance Loan,IN,C,N,L,Active,Active,Croatia: SAFE Trust Fund for Modernizing Treasury Systems in Croatia,2012-05-09T00:00:00Z,May,2014-04-30T00:00:00Z,220;000,0,0,0,220;000,REPUBLIC OF CROATIA,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P131562,,,General public administration sector!$!100!$!BZ,,,,,General public administration sector;General public administration sector,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Public expenditure; financial management and procurement!$!100!$!27,Public expenditure; financial management and procurement!$!100!$!27,,,,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities,,Public sector governance,Public sector governance,,,,
P129996,EUROPE AND CENTRAL ASIA,Macedonia; former Yugoslav Republic of;Macedonia; former Yugoslav Republic of,PE,Specific Investment Loan,IN,B,Y,L,Active,Active,ADD'L FINANCING - MUNICIPAL SERVICES IMPROVEMENT PROJECT,2012-05-10T00:00:00Z,May,,50;000;000,50;000;000,0,50;000;000,0,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P129996,,,General water; sanitation and flood protection sector!$!40!$!WZ,General transportation sector!$!30!$!TZ,General energy sector!$!20!$!LZ,Central government administration!$!5!$!BC,Sub-national government administration!$!5!$!BH,General water; sanitation and flood protection sector;General water; sanitation and flood protection sector;General transportation sector;General energy sector;Central government administration;Sub-national government administration,Water; sanitation and flood protection!$!WX,Transportation!$!TX,Energy and mining!$!LX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,Water; sanitation and flood protection;Water; sanitation and flood protection;Transportation;Energy and mining;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Municipal governance and institution building!$!10!$!73,Urban services and housing for the poor!$!19!$!71,Municipal finance!$!31!$!72,Decentralization!$!5!$!26,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Urban development,Urban development,Urban development,Public sector governance,,
P130091,EUROPE AND CENTRAL ASIA,Republic of Tajikistan;Republic of Tajikistan,PE,Specific Investment Loan,IN,B,N,L,Active,Active,Private Sector Competitiveness,2012-05-10T00:00:00Z,May,2016-12-31T00:00:00Z,10;000;000,0,10;000;000,10;000;000,0,REPUBLIC OF TAJIKISTAN,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P130091,,,Payments; settlements; and remittance systems!$!49!$!FG,Public administration- Energy and mining!$!26!$!BU,Public administration- Industry and trade!$!20!$!BT,Other Mining and Extractive Industries!$!3!$!LS,Coal Mining!$!2!$!LM,Payments; settlements; and remittance systems;Payments; settlements; and remittance systems;Public administration- Energy and mining;Public administration- Industry and trade;Other Mining and Extractive Industries;Coal Mining,Finance!$!FX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,Energy and mining!$!LX,Energy and mining!$!LX,Finance;Finance;Public Administration; Law; and Justice;Public Administration; Law; and Justice;Energy and mining;Energy and mining,Regulation and competition policy!$!70!$!40,Land administration and management!$!8!$!83,Land administration and management!$!8!$!83,Legal institutions for a market economy!$!6!$!34,Infrastructure services for private sector development!$!16!$!39,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Financial and private sector development,Environment and natural resources management,Environment and natural resources management,Rule of law,Financial and private sector development,
P129914,EUROPE AND CENTRAL ASIA,Bosnia and Herzegovina;Bosnia and Herzegovina,PE,Financial Intermediary Loan,IN,F,Y,L,Active,Active,Bosnia and Herzegovina Small and Medium Enterprises ACCESS TO FINANCE Additional Finance,2012-05-17T00:00:00Z,May,,120;000;000,120;000;000,0,120;000;000,0,BOSNIA AND HERZEGOVINA,MINISTRIES OF FINANCE AND ECONOMY/INDUSTRY (ENTITY LEVEL),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P129914,,,SME Finance!$!100!$!FH,,,,,SME Finance;SME Finance,Finance!$!FX,,,,,Finance;Finance,Micro; Small and Medium Enterprise support!$!100!$!41,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Financial and private sector development,,,,,
P127118,EUROPE AND CENTRAL ASIA,Kyrgyz Republic;Kyrgyz Republic,RE,Specific Investment Loan,IN,C,N,L,Active,Active,Kyrgyz - Russia Education Aid for Development,2012-06-04T00:00:00Z,June,,1;650;000,0,0,0,1;650;000,MINISTRY OF FINANCE,MINISTRY OF EDUCATION AND SCIENCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P127118,,,Secondary education!$!80!$!ES,Pre-primary education!$!20!$!EC,,,,Secondary education;Secondary education;Pre-primary education,Education!$!EX,Education!$!EX,,,,Education;Education;Education,Education for all!$!100!$!65,Education for all!$!100!$!65,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals,,Human development,Human development,,,,
P130051,EUROPE AND CENTRAL ASIA,Romania;Romania,PE,Development Policy Lending,AD,,N,L,Active,Active,Development Policy Operation - DDO,2012-06-12T00:00:00Z,June,2015-12-31T00:00:00Z,1;333;000;000,1;333;000;000,0,1;333;000;000,0,ROMANIA,MINISTRY OF PUBLIC FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P130051,,,General public administration sector!$!34!$!BZ,Transmission and Distribution of Electricity!$!33!$!LT,Health!$!33!$!JA,,,General public administration sector;General public administration sector;Transmission and Distribution of Electricity;Health,Public Administration; Law; and Justice!$!BX,Energy and mining!$!LX,Health and other social services!$!JX,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Energy and mining;Health and other social services,State-owned enterprise restructuring and privatization!$!34!$!43,Public expenditure; financial management and procurement!$!22!$!27,Health system performance!$!33!$!67,Tax policy and administration!$!11!$!28,Public expenditure; financial management and procurement!$!22!$!27,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities,,Financial and private sector development,Public sector governance,Human development,Public sector governance,Public sector governance,
